,latitude,longitude,k_cluster,count_in_cluster,Centroid_Lat,Centroid_Lon
15157,28.261,-88.509,2,1385,27.81260562364816,-87.9966582552271
15158,28.254,-88.397,2,1385,27.81260562364816,-87.9966582552271
15159,28.246,-88.286,2,1385,27.81260562364816,-87.9966582552271
15160,28.239,-88.174,2,1385,27.81260562364816,-87.9966582552271
15161,28.231,-88.062,2,1385,27.81260562364816,-87.9966582552271
15162,28.223,-87.951,2,1385,27.81260562364816,-87.9966582552271
15163,28.215,-87.839,2,1385,27.81260562364816,-87.9966582552271
15164,28.207,-87.728,2,1385,27.81260562364816,-87.9966582552271
15165,28.199,-87.616,2,1385,27.81260562364816,-87.9966582552271
15166,28.191,-87.505,2,1385,27.81260562364816,-87.9966582552271
15167,28.182,-87.393,2,1385,27.81260562364816,-87.9966582552271
15168,28.174,-87.282,2,1385,27.81260562364816,-87.9966582552271
15169,28.165,-87.171,2,1385,27.81260562364816,-87.9966582552271
15170,28.157,-87.059,2,1385,27.81260562364816,-87.9966582552271
15171,28.148,-86.948,2,1385,27.81260562364816,-87.9966582552271
15172,28.139,-86.837,2,1385,27.81260562364816,-87.9966582552271
15173,28.13,-86.725,2,1385,27.81260562364816,-87.9966582552271
15174,28.121,-86.614,2,1385,27.81260562364816,-87.9966582552271
15175,28.112,-86.503,2,1385,27.81260562364816,-87.9966582552271
15176,28.102,-86.392,2,1385,27.81260562364816,-87.9966582552271
15177,28.093,-86.28,2,1385,27.81260562364816,-87.9966582552271
15178,28.083,-86.169,2,1385,27.81260562364816,-87.9966582552271
15179,28.074,-86.058,2,1385,27.81260562364816,-87.9966582552271
15180,28.064,-85.947,2,1385,27.81260562364816,-87.9966582552271
15181,28.054,-85.836,2,1385,27.81260562364816,-87.9966582552271
15182,28.044,-85.725,2,1385,27.81260562364816,-87.9966582552271
15183,28.034,-85.614,2,1385,27.81260562364816,-87.9966582552271
15184,28.024,-85.503,2,1385,27.81260562364816,-87.9966582552271
15185,28.014,-85.392,13,1788,26.2494220234768,-83.68492845164897
15186,28.003,-85.281,13,1788,26.2494220234768,-83.68492845164897
15187,27.993,-85.17,13,1788,26.2494220234768,-83.68492845164897
15188,27.982,-85.059,13,1788,26.2494220234768,-83.68492845164897
15189,27.971,-84.948,13,1788,26.2494220234768,-83.68492845164897
15190,27.961,-84.837,13,1788,26.2494220234768,-83.68492845164897
15191,27.95,-84.727,13,1788,26.2494220234768,-83.68492845164897
15192,27.939,-84.616,13,1788,26.2494220234768,-83.68492845164897
15193,27.927,-84.505,13,1788,26.2494220234768,-83.68492845164897
15194,27.916,-84.394,13,1788,26.2494220234768,-83.68492845164897
15195,27.905,-84.284,13,1788,26.2494220234768,-83.68492845164897
15196,27.893,-84.173,13,1788,26.2494220234768,-83.68492845164897
15197,27.882,-84.063,13,1788,26.2494220234768,-83.68492845164897
15198,27.87,-83.952,13,1788,26.2494220234768,-83.68492845164897
15199,27.858,-83.841,13,1788,26.2494220234768,-83.68492845164897
15200,27.846,-83.731,13,1788,26.2494220234768,-83.68492845164897
15201,27.834,-83.621,13,1788,26.2494220234768,-83.68492845164897
15202,27.822,-83.51,13,1788,26.2494220234768,-83.68492845164897
15203,27.81,-83.4,13,1788,26.2494220234768,-83.68492845164897
15204,27.798,-83.289,13,1788,26.2494220234768,-83.68492845164897
15205,27.785,-83.179,13,1788,26.2494220234768,-83.68492845164897
15206,27.773,-83.069,13,1788,26.2494220234768,-83.68492845164897
15207,27.76,-82.958,13,1788,26.2494220234768,-83.68492845164897
15208,27.408,-80.214,7,1218,29.571426362896666,-79.21924328722537
15209,27.393,-80.105,7,1218,29.571426362896666,-79.21924328722537
15210,27.377,-79.996,7,1218,29.571426362896666,-79.21924328722537
15211,27.362,-79.887,7,1218,29.571426362896666,-79.21924328722537
15212,27.346,-79.777,7,1218,29.571426362896666,-79.21924328722537
15213,27.33,-79.668,7,1218,29.571426362896666,-79.21924328722537
15214,27.314,-79.559,7,1218,29.571426362896666,-79.21924328722537
15215,28.413,-96.133,12,1062,27.476516949152547,-95.05929755178907
15216,28.413,-96.021,12,1062,27.476516949152547,-95.05929755178907
15217,28.413,-95.909,12,1062,27.476516949152547,-95.05929755178907
15218,28.413,-95.797,12,1062,27.476516949152547,-95.05929755178907
15219,28.412,-95.684,12,1062,27.476516949152547,-95.05929755178907
15220,28.412,-95.572,12,1062,27.476516949152547,-95.05929755178907
15221,28.412,-95.46,12,1062,27.476516949152547,-95.05929755178907
15222,28.411,-95.348,12,1062,27.476516949152547,-95.05929755178907
15223,28.41,-95.235,12,1062,27.476516949152547,-95.05929755178907
15224,28.41,-95.123,12,1062,27.476516949152547,-95.05929755178907
15225,28.409,-95.011,12,1062,27.476516949152547,-95.05929755178907
15226,28.408,-94.899,12,1062,27.476516949152547,-95.05929755178907
15227,28.407,-94.787,12,1062,27.476516949152547,-95.05929755178907
15228,28.405,-94.674,12,1062,27.476516949152547,-95.05929755178907
15229,28.404,-94.562,12,1062,27.476516949152547,-95.05929755178907
15230,28.402,-94.45,12,1062,27.476516949152547,-95.05929755178907
15231,28.401,-94.338,12,1062,27.476516949152547,-95.05929755178907
15232,28.399,-94.226,12,1062,27.476516949152547,-95.05929755178907
15233,28.397,-94.113,12,1062,27.476516949152547,-95.05929755178907
15234,28.396,-94.001,12,1062,27.476516949152547,-95.05929755178907
15235,28.394,-93.889,12,1062,27.476516949152547,-95.05929755178907
15236,28.391,-93.777,12,1062,27.476516949152547,-95.05929755178907
15237,28.389,-93.665,12,1062,27.476516949152547,-95.05929755178907
15238,28.387,-93.553,12,1062,27.476516949152547,-95.05929755178907
15239,28.384,-93.441,12,1062,27.476516949152547,-95.05929755178907
15240,28.382,-93.328,9,1247,27.589976688102894,-91.55722347266881
15241,28.379,-93.216,9,1247,27.589976688102894,-91.55722347266881
15242,28.376,-93.104,9,1247,27.589976688102894,-91.55722347266881
15243,28.374,-92.992,9,1247,27.589976688102894,-91.55722347266881
15244,28.371,-92.88,9,1247,27.589976688102894,-91.55722347266881
15245,28.367,-92.768,9,1247,27.589976688102894,-91.55722347266881
15246,28.364,-92.656,9,1247,27.589976688102894,-91.55722347266881
15247,28.361,-92.544,9,1247,27.589976688102894,-91.55722347266881
15248,28.357,-92.432,9,1247,27.589976688102894,-91.55722347266881
15249,28.354,-92.32,9,1247,27.589976688102894,-91.55722347266881
15250,28.35,-92.207,9,1247,27.589976688102894,-91.55722347266881
15251,28.347,-92.095,9,1247,27.589976688102894,-91.55722347266881
15252,28.343,-91.983,9,1247,27.589976688102894,-91.55722347266881
15253,28.339,-91.871,9,1247,27.589976688102894,-91.55722347266881
15254,28.335,-91.759,9,1247,27.589976688102894,-91.55722347266881
15255,28.33,-91.647,9,1247,27.589976688102894,-91.55722347266881
15256,28.326,-91.535,9,1247,27.589976688102894,-91.55722347266881
15257,28.322,-91.423,9,1247,27.589976688102894,-91.55722347266881
15258,28.317,-91.311,9,1247,27.589976688102894,-91.55722347266881
15259,28.313,-91.2,9,1247,27.589976688102894,-91.55722347266881
15260,28.308,-91.088,9,1247,27.589976688102894,-91.55722347266881
15261,28.303,-90.976,9,1247,27.589976688102894,-91.55722347266881
15262,28.298,-90.864,9,1247,27.589976688102894,-91.55722347266881
15263,28.293,-90.752,9,1247,27.589976688102894,-91.55722347266881
15264,28.288,-90.64,9,1247,27.589976688102894,-91.55722347266881
15265,28.282,-90.528,9,1247,27.589976688102894,-91.55722347266881
15266,28.277,-90.416,9,1247,27.589976688102894,-91.55722347266881
15267,28.272,-90.305,9,1247,27.589976688102894,-91.55722347266881
15268,28.266,-90.193,9,1247,27.589976688102894,-91.55722347266881
15269,28.26,-90.081,9,1247,27.589976688102894,-91.55722347266881
15270,28.254,-89.969,9,1247,27.589976688102894,-91.55722347266881
15271,28.248,-89.857,9,1247,27.589976688102894,-91.55722347266881
15272,28.242,-89.746,2,1385,27.81260562364816,-87.9966582552271
15273,28.236,-89.634,2,1385,27.81260562364816,-87.9966582552271
15274,28.23,-89.522,2,1385,27.81260562364816,-87.9966582552271
15275,28.224,-89.411,2,1385,27.81260562364816,-87.9966582552271
15276,28.217,-89.299,2,1385,27.81260562364816,-87.9966582552271
15277,28.211,-89.187,2,1385,27.81260562364816,-87.9966582552271
15278,28.204,-89.076,2,1385,27.81260562364816,-87.9966582552271
15279,28.197,-88.964,2,1385,27.81260562364816,-87.9966582552271
15280,28.19,-88.852,2,1385,27.81260562364816,-87.9966582552271
15281,28.183,-88.741,2,1385,27.81260562364816,-87.9966582552271
15282,28.176,-88.629,2,1385,27.81260562364816,-87.9966582552271
15283,28.169,-88.518,2,1385,27.81260562364816,-87.9966582552271
15284,28.161,-88.406,2,1385,27.81260562364816,-87.9966582552271
15285,28.154,-88.295,2,1385,27.81260562364816,-87.9966582552271
15286,28.146,-88.183,2,1385,27.81260562364816,-87.9966582552271
15287,28.139,-88.072,2,1385,27.81260562364816,-87.9966582552271
15288,28.131,-87.96,2,1385,27.81260562364816,-87.9966582552271
15289,28.123,-87.849,2,1385,27.81260562364816,-87.9966582552271
15290,28.115,-87.738,2,1385,27.81260562364816,-87.9966582552271
15291,28.107,-87.626,2,1385,27.81260562364816,-87.9966582552271
15292,28.099,-87.515,2,1385,27.81260562364816,-87.9966582552271
15293,28.09,-87.404,2,1385,27.81260562364816,-87.9966582552271
15294,28.082,-87.292,2,1385,27.81260562364816,-87.9966582552271
