,latitude,longitude,label
4000,40.18,-127.751,0
4001,40.209,-127.626,0
4002,40.239,-127.5,0
4003,40.268,-127.375,0
4004,40.297,-127.249,0
4005,40.326,-127.124,0
4006,40.355,-126.998,0
4007,40.384,-126.872,0
4008,40.413,-126.746,0
4009,40.441,-126.62,0
4010,40.47,-126.494,0
4011,40.498,-126.367,0
4012,40.527,-126.241,0
4013,40.555,-126.114,0
4014,40.583,-125.988,0
4015,40.611,-125.861,0
4016,40.639,-125.734,0
4017,40.666,-125.607,0
4018,40.694,-125.48,0
4019,40.721,-125.353,0
4020,40.749,-125.225,0
4021,40.776,-125.098,0
4022,40.803,-124.971,0
4023,40.83,-124.843,0
4024,40.857,-124.715,0
4025,40.884,-124.587,0
4026,40.91,-124.459,0
4027,40.937,-124.331,0
4028,40.963,-124.203,0
4029,43.525,-87.77,-1
4030,43.517,-87.631,-1
4031,43.134,-82.51,-1
4032,43.121,-82.373,-1
4033,42.791,-79.229,-1
4034,42.775,-79.093,-1
4035,42.759,-78.957,-1
4036,41.476,-70.431,1
4037,41.452,-70.301,1
4038,41.428,-70.171,1
4039,41.404,-70.041,1
4040,41.379,-69.911,1
4041,41.355,-69.781,1
4042,41.33,-69.651,1
4043,41.306,-69.521,1
4044,41.256,-69.262,1
4045,41.231,-69.133,1
4046,41.205,-69.004,1
4047,41.18,-68.874,1
4048,41.155,-68.745,1
4049,41.129,-68.616,1
4050,41.103,-68.488,1
4051,41.078,-68.359,1
4052,41.052,-68.23,1
4053,41.026,-68.102,1
4054,40.999,-67.973,1
4055,40.973,-67.845,1
4056,40.947,-67.717,1
4057,40.92,-67.589,1
4058,40.894,-67.461,1
4059,40.867,-67.333,1
4060,40.84,-67.205,1
4061,40.813,-67.077,1
4062,40.786,-66.95,1
4063,40.759,-66.822,1
4064,40.732,-66.695,1
4065,40.704,-66.568,1
4066,40.677,-66.44,1
